Pitch,Roll,Yaw,gesture
0.3541666666666667,0.25,0.016666666666666666,0
0.33333333333333337,0.171875,0.016666666666666666,0
0.3125,0.21875,0.016666666666666666,0
0.27083333333333337,0.171875,0.01388888888888889,0
0.27083333333333337,0.1875,0.01388888888888889,0
0.25,0.1875,0.01388888888888889,0
0.25,0.1875,0.01388888888888889,0
0.22916666666666669,0.15625,0.011111111111111112,0
0.22916666666666669,0.171875,0.011111111111111112,0
0.22916666666666669,0.15625,0.008333333333333333,0
0.22916666666666669,0.15625,0.008333333333333333,0
0.22916666666666669,0.1875,0.016666666666666666,0
0.27083333333333337,0.234375,0.016666666666666666,0
0.27083333333333337,0.265625,0.016666666666666666,0
0.27083333333333337,0.25,0.016666666666666666,0
0.2916666666666667,0.265625,0.019444444444444445,0
0.3125,0.234375,0.019444444444444445,0
0.3541666666666667,0.265625,0.019444444444444445,0
0.3541666666666667,0.25,0.019444444444444445,0
0.33333333333333337,0.28125,0.019444444444444445,0
0.3541666666666667,0.25,0.019444444444444445,0
0.33333333333333337,0.265625,0.019444444444444445,0
0.33333333333333337,0.234375,0.022222222222222223,0
0.3541666666666667,0.265625,0.022222222222222223,0
0.33333333333333337,0.25,0.025,0
0.33333333333333337,0.265625,0.022222222222222223,0
0.3125,0.265625,0.025,0
0.3125,0.296875,0.025,0
0.2916666666666667,0.3125,0.02777777777777778,0
0.2916666666666667,0.3125,0.02777777777777778,0
0.3125,0.296875,0.02777777777777778,0
0.3125,0.234375,0.030555555555555558,0
0.3541666666666667,0.21875,0.03333333333333333,0
0.3125,0.21875,0.03333333333333333,0
0.3541666666666667,0.171875,0.03888888888888889,0
0.375,0.203125,0.036111111111111115,0
0.375,0.203125,0.036111111111111115,0
0.3541666666666667,0.203125,0.036111111111111115,0
0.3541666666666667,0.1875,0.036111111111111115,0
0.33333333333333337,0.1875,0.030555555555555558,0
0.3125,0.1875,0.030555555555555558,0
0.25,0.171875,0.03333333333333333,0
0.25,0.203125,0.03888888888888889,0
0.25,0.21875,0.04166666666666667,0
0.25,0.21875,0.03888888888888889,0
0.25,0.234375,0.03888888888888889,0
0.20833333333333337,0.234375,0.04166666666666667,0
0.20833333333333337,0.234375,0.04166666666666667,0
0.20833333333333337,0.21875,0.04166666666666667,0
0.20833333333333337,0.21875,0.044444444444444446,0
0.20833333333333337,0.25,0.04166666666666667,0
0.20833333333333337,0.234375,0.044444444444444446,0
0.20833333333333337,0.25,0.04166666666666667,0
0.20833333333333337,0.234375,0.04722222222222222,0
0.1875,0.265625,0.04722222222222222,0
0.20833333333333337,0.265625,0.05,0
0.1875,0.296875,0.04722222222222222,0
0.20833333333333337,0.25,0.044444444444444446,0
0.20833333333333337,0.25,0.044444444444444446,0
0.25,0.328125,0.05555555555555556,0
0.27083333333333337,0.34375,0.05,0
0.27083333333333337,0.375,0.05277777777777778,0
0.10416666666666674,0.25,0.05555555555555556,0
0.125,0.3125,0.05277777777777778,0
0.125,0.3125,0.05277777777777778,0
0.08333333333333337,0.28125,0.05277777777777778,0
0.08333333333333337,0.359375,0.061111111111111116,0
0.0,0.296875,0.05555555555555556,0
0.02083333333333337,0.359375,0.058333333333333334,0
0.02083333333333337,0.328125,0.058333333333333334,0
0.02083333333333337,0.453125,0.06666666666666667,0
0.04166666666666674,0.421875,0.0638888888888889,0
0.0625,0.484375,0.0638888888888889,0
0.10416666666666674,0.34375,0.05555555555555556,0
0.10416666666666674,0.390625,0.05277777777777778,0
0.14583333333333337,0.3125,0.05277777777777778,0
0.14583333333333337,0.34375,0.05,0
0.1875,0.234375,0.05277777777777778,0
0.1875,0.296875,0.05277777777777778,0
0.10416666666666674,0.234375,0.05277777777777778,0
0.10416666666666674,0.296875,0.05277777777777778,0
0.10416666666666674,0.21875,0.05,0
0.10416666666666674,0.28125,0.05,0
0.0625,0.21875,0.04722222222222222,0
0.0625,0.265625,0.05,0
0.0625,0.21875,0.04722222222222222,0
0.0625,0.265625,0.04722222222222222,0
0.0625,0.21875,0.044444444444444446,0
0.0625,0.25,0.04722222222222222,0
0.0625,0.203125,0.044444444444444446,0
0.0625,0.25,0.04722222222222222,0
0.08333333333333337,0.203125,0.044444444444444446,0
0.08333333333333337,0.265625,0.044444444444444446,0
0.08333333333333337,0.15625,0.044444444444444446,0
0.08333333333333337,0.1875,0.04722222222222222,0
0.10416666666666674,0.109375,0.044444444444444446,0
0.10416666666666674,0.171875,0.044444444444444446,0
0.10416666666666674,0.109375,0.044444444444444446,0
0.10416666666666674,0.15625,0.044444444444444446,0
0.125,0.109375,0.044444444444444446,0
0.125,0.15625,0.04722222222222222,0
0.14583333333333337,0.109375,0.044444444444444446,0
0.14583333333333337,0.15625,0.04722222222222222,0
0.16666666666666674,0.09375,0.044444444444444446,0
0.14583333333333337,0.125,0.04166666666666667,0
0.16666666666666674,0.0625,0.04166666666666667,0
0.1875,0.109375,0.04166666666666667,0
0.20833333333333337,0.0625,0.04166666666666667,0
0.20833333333333337,0.125,0.04166666666666667,0
0.22916666666666669,0.078125,0.04166666666666667,0
0.22916666666666669,0.140625,0.04166666666666667,0
0.22916666666666669,0.09375,0.04166666666666667,0
0.22916666666666669,0.125,0.04166666666666667,0
0.25,0.09375,0.04166666666666667,0
0.25,0.125,0.04166666666666667,0
0.27083333333333337,0.09375,0.04166666666666667,0
0.2916666666666667,0.140625,0.044444444444444446,0
0.3125,0.078125,0.04166666666666667,0
0.3125,0.09375,0.04166666666666667,0
0.33333333333333337,0.0625,0.04166666666666667,0
0.33333333333333337,0.09375,0.04166666666666667,0
0.33333333333333337,0.078125,0.04166666666666667,0
0.33333333333333337,0.078125,0.04166666666666667,0
0.33333333333333337,0.046875,0.04166666666666667,0
0.33333333333333337,0.078125,0.044444444444444446,0
0.3541666666666667,0.046875,0.04166666666666667,0
0.3541666666666667,0.078125,0.044444444444444446,0
0.3541666666666667,0.046875,0.04166666666666667,0
0.375,0.078125,0.044444444444444446,0
0.39583333333333337,0.03125,0.04166666666666667,0
0.4166666666666667,0.078125,0.04166666666666667,0
0.4375,0.03125,0.04166666666666667,0
0.4375,0.09375,0.04166666666666667,0
0.45833333333333337,0.0625,0.04166666666666667,0
0.45833333333333337,0.109375,0.04166666666666667,0
0.45833333333333337,0.0625,0.04166666666666667,0
0.4791666666666667,0.109375,0.044444444444444446,0
0.4791666666666667,0.0625,0.04166666666666667,0
0.5,0.09375,0.044444444444444446,0
0.5,0.0625,0.044444444444444446,0
0.5208333333333334,0.109375,0.04722222222222222,0
0.5208333333333334,0.0625,0.044444444444444446,0
0.5208333333333334,0.09375,0.04722222222222222,0
0.5416666666666667,0.0625,0.044444444444444446,0
0.5416666666666667,0.078125,0.04722222222222222,0
0.5416666666666667,0.046875,0.044444444444444446,0
0.5625,0.125,0.05,0
0.5625,0.09375,0.04722222222222222,0
0.5625,0.140625,0.05,0
0.5625,0.109375,0.04722222222222222,0
0.5625,0.140625,0.05,0
0.5625,0.125,0.05,0
0.5833333333333334,0.171875,0.05277777777777778,0
0.5833333333333334,0.140625,0.05277777777777778,0
0.5625,0.171875,0.05555555555555556,0
0.5833333333333334,0.15625,0.05555555555555556,0
0.5833333333333334,0.1875,0.058333333333333334,0
0.5833333333333334,0.15625,0.058333333333333334,0
0.5625,0.1875,0.058333333333333334,0
0.5833333333333334,0.171875,0.058333333333333334,0
0.5625,0.171875,0.058333333333333334,0
0.5833333333333334,0.171875,0.058333333333333334,0
0.5833333333333334,0.171875,0.058333333333333334,0
0.5833333333333334,0.203125,0.058333333333333334,0
0.5833333333333334,0.171875,0.05555555555555556,0
0.5833333333333334,0.28125,0.058333333333333334,0
0.5625,0.15625,0.05277777777777778,0
0.5416666666666667,0.28125,0.05555555555555556,0
0.5416666666666667,0.171875,0.04722222222222222,0
0.5416666666666667,0.28125,0.05555555555555556,0
0.5416666666666667,0.15625,0.04722222222222222,0
0.5208333333333334,0.25,0.05,0
0.5,0.203125,0.04722222222222222,0
0.45833333333333337,0.328125,0.05,0
0.45833333333333337,0.203125,0.04722222222222222,0
0.4166666666666667,0.328125,0.05,0
0.39583333333333337,0.203125,0.04722222222222222,0
0.375,0.3125,0.05277777777777778,0
0.3541666666666667,0.234375,0.05277777777777778,0
0.33333333333333337,0.3125,0.05555555555555556,0
0.33333333333333337,0.234375,0.058333333333333334,0
0.33333333333333337,0.28125,0.058333333333333334,0
0.33333333333333337,0.21875,0.05555555555555556,0
0.3125,0.265625,0.058333333333333334,0
0.33333333333333337,0.234375,0.058333333333333334,0
0.2916666666666667,0.265625,0.061111111111111116,0
0.2916666666666667,0.21875,0.061111111111111116,0
0.27083333333333337,0.25,0.0638888888888889,0
0.27083333333333337,0.203125,0.0638888888888889,0
0.25,0.1875,0.0638888888888889,0
0.25,0.15625,0.0638888888888889,0
0.25,0.171875,0.06944444444444445,0
0.25,0.125,0.06944444444444445,0
0.25,0.15625,0.07777777777777778,0
0.25,0.140625,0.07777777777777778,0
0.22916666666666669,0.203125,0.08055555555555556,0
0.22916666666666669,0.15625,0.08055555555555556,0
0.22916666666666669,0.1875,0.08333333333333334,0
0.22916666666666669,0.15625,0.08333333333333334,0
0.22916666666666669,0.1875,0.08333333333333334,0
0.22916666666666669,0.15625,0.08611111111111111,0
0.22916666666666669,0.171875,0.08333333333333334,0
0.22916666666666669,0.140625,0.08333333333333334,0
0.25,0.203125,0.08611111111111111,0
0.25,0.15625,0.08611111111111111,0
0.25,0.1875,0.08888888888888889,0
0.25,0.125,0.08888888888888889,0
0.27083333333333337,0.234375,0.08888888888888889,0
0.27083333333333337,0.1875,0.09166666666666667,0
0.27083333333333337,0.203125,0.08888888888888889,0
0.27083333333333337,0.15625,0.08888888888888889,0
0.27083333333333337,0.15625,0.08888888888888889,0
0.27083333333333337,0.125,0.08888888888888889,0
0.27083333333333337,0.140625,0.08888888888888889,0
0.27083333333333337,0.109375,0.08888888888888889,0
0.27083333333333337,0.109375,0.08888888888888889,0
0.2916666666666667,0.078125,0.08888888888888889,0
0.27083333333333337,0.046875,0.08888888888888889,0
0.2916666666666667,0.0,0.08888888888888889,0
0.27083333333333337,0.078125,0.09166666666666667,0
0.27083333333333337,0.015625,0.08888888888888889,0
0.25,0.15625,0.08888888888888889,0
0.25,0.125,0.08888888888888889,0
0.27083333333333337,0.203125,0.08888888888888889,0
0.27083333333333337,0.1875,0.09166666666666667,0
0.27083333333333337,0.28125,0.09444444444444444,0
0.27083333333333337,0.265625,0.09444444444444444,0
0.27083333333333337,0.40625,0.09722222222222222,0
0.27083333333333337,0.375,0.09722222222222222,0
0.2916666666666667,0.4375,0.1,0
0.2916666666666667,0.375,0.09722222222222222,0
0.3125,0.421875,0.10277777777777779,0
0.33333333333333337,0.40625,0.10277777777777779,0
0.3541666666666667,0.46875,0.10555555555555556,0
0.33333333333333337,0.40625,0.10277777777777779,0
0.3541666666666667,0.484375,0.10555555555555556,0
0.375,0.4375,0.10555555555555556,0
0.375,0.5,0.10555555555555556,0
0.39583333333333337,0.515625,0.10833333333333334,0
0.4166666666666667,0.546875,0.11111111111111112,0
0.4166666666666667,0.515625,0.11111111111111112,0
0.4166666666666667,0.53125,0.11111111111111112,0
0.4166666666666667,0.515625,0.11111111111111112,0
0.4166666666666667,0.53125,0.11111111111111112,0
0.39583333333333337,0.53125,0.11111111111111112,0
0.4166666666666667,0.515625,0.10833333333333334,0
0.39583333333333337,0.53125,0.10833333333333334,0
0.4375,0.53125,0.10555555555555556,0
0.4375,0.578125,0.10555555555555556,0
0.45833333333333337,0.578125,0.10555555555555556,0
0.45833333333333337,0.59375,0.10555555555555556,0
0.4791666666666667,0.59375,0.10555555555555556,0
0.4791666666666667,0.609375,0.10555555555555556,0
0.5,0.609375,0.10555555555555556,0
0.4791666666666667,0.609375,0.10277777777777779,0
0.5208333333333334,0.609375,0.1,0
0.5,0.609375,0.1,0
0.5208333333333334,0.609375,0.1,0
0.5208333333333334,0.625,0.1,0
0.5416666666666667,0.625,0.1,0
0.5416666666666667,0.640625,0.1,0
0.5416666666666667,0.640625,0.1,0
0.5416666666666667,0.640625,0.1,0
0.5625,0.640625,0.09722222222222222,0
0.5416666666666667,0.640625,0.09722222222222222,0
0.5625,0.65625,0.09444444444444444,0
0.5625,0.65625,0.09444444444444444,0
0.5833333333333334,0.65625,0.09166666666666667,0
0.5625,0.671875,0.09444444444444444,0
0.5833333333333334,0.671875,0.09166666666666667,0
0.5833333333333334,0.6875,0.09166666666666667,0
0.5833333333333334,0.6875,0.09444444444444444,0
0.6041666666666666,0.6875,0.09166666666666667,0
0.6041666666666666,0.6875,0.09444444444444444,0
0.6041666666666666,0.671875,0.09444444444444444,0
0.6041666666666666,0.671875,0.09722222222222222,0
0.625,0.65625,0.09722222222222222,0
0.625,0.65625,0.1,0
0.6458333333333334,0.65625,0.1,0
0.6458333333333334,0.65625,0.10277777777777779,0
0.6666666666666666,0.65625,0.10277777777777779,0
0.6666666666666666,0.65625,0.10833333333333334,0
0.6875,0.703125,0.11111111111111112,0
0.6875,0.703125,0.11388888888888889,0
0.7291666666666666,0.71875,0.11666666666666667,0
0.7291666666666666,0.71875,0.11666666666666667,0
0.7291666666666666,0.6875,0.11666666666666667,0
0.7291666666666666,0.6875,0.11944444444444445,0
0.7291666666666666,0.640625,0.11944444444444445,0
0.7083333333333334,0.640625,0.12222222222222223,0
0.7708333333333334,0.640625,0.12222222222222223,0
0.7708333333333334,0.640625,0.12222222222222223,0
0.7708333333333334,0.640625,0.125,0
0.7708333333333334,0.640625,0.1277777777777778,0
0.7916666666666666,0.640625,0.1277777777777778,0
0.7916666666666666,0.625,0.1277777777777778,0
0.7916666666666666,0.625,0.1277777777777778,0
0.7916666666666666,0.625,0.1277777777777778,0
0.7916666666666666,0.625,0.1277777777777778,0
0.7916666666666666,0.625,0.13055555555555556,0
0.8125,0.640625,0.13055555555555556,0
0.8125,0.640625,0.13055555555555556,0
0.8125,0.640625,0.13055555555555556,0
0.8125,0.625,0.13055555555555556,0
0.8125,0.640625,0.1277777777777778,0
0.8125,0.640625,0.1277777777777778,0
0.8125,0.625,0.1277777777777778,0
0.8125,0.640625,0.13055555555555556,0
0.7291666666666666,0.640625,0.1277777777777778,0
0.75,0.625,0.1277777777777778,0
0.7708333333333334,0.671875,0.13055555555555556,0
0.7916666666666666,0.671875,0.13055555555555556,0
0.75,0.65625,0.13333333333333333,0
0.7291666666666666,0.703125,0.125,0
0.7291666666666666,0.734375,0.12222222222222223,0
0.7291666666666666,0.734375,0.11666666666666667,0
0.6875,0.75,0.11666666666666667,0
0.7083333333333334,0.734375,0.11111111111111112,0
0.6875,0.765625,0.11111111111111112,0
0.6875,0.75,0.10833333333333334,0
0.6666666666666666,0.78125,0.10833333333333334,0
0.6875,0.78125,0.10833333333333334,0
0.6666666666666666,0.78125,0.10833333333333334,0
0.6875,0.78125,0.10833333333333334,0
0.6666666666666666,0.78125,0.10833333333333334,0
0.6875,0.796875,0.10833333333333334,0
0.6666666666666666,0.796875,0.11111111111111112,0
0.6666666666666666,0.8125,0.10833333333333334,0
0.6666666666666666,0.8125,0.11111111111111112,0
0.6666666666666666,0.8125,0.10833333333333334,0
0.6666666666666666,0.8125,0.10833333333333334,0
0.6666666666666666,0.828125,0.11111111111111112,0
0.6875,0.859375,0.11388888888888889,0
0.6875,0.859375,0.11388888888888889,0
0.7083333333333334,0.875,0.11388888888888889,0
0.7083333333333334,0.84375,0.11944444444444445,0
0.6875,0.859375,0.11944444444444445,0
0.6875,0.828125,0.12222222222222223,0
0.6875,0.859375,0.12222222222222223,0
0.6875,0.8125,0.12222222222222223,0
0.6875,0.859375,0.125,0
0.6666666666666666,0.828125,0.125,0
0.6875,0.828125,0.1277777777777778,0
0.6666666666666666,0.828125,0.125,0
0.6875,0.828125,0.125,0
0.6875,0.84375,0.1277777777777778,0
0.6875,0.859375,0.125,0
0.6875,0.859375,0.125,0
0.6875,0.875,0.125,0
0.6875,0.890625,0.125,0
0.6666666666666666,0.875,0.1277777777777778,0
0.6875,0.890625,0.1277777777777778,0
0.7083333333333334,0.875,0.1277777777777778,0
0.7083333333333334,0.875,0.1277777777777778,0
0.6666666666666666,0.84375,0.1277777777777778,0
0.6666666666666666,0.859375,0.1277777777777778,0
0.6875,0.90625,0.11944444444444445,0
0.6875,0.90625,0.11944444444444445,0
0.6875,0.9375,0.11388888888888889,0
0.6666666666666666,0.96875,0.11388888888888889,0
0.6666666666666666,0.984375,0.11388888888888889,0
0.6666666666666666,0.984375,0.11388888888888889,0
0.6666666666666666,1.0,0.11388888888888889,0
0.6666666666666666,1.0,0.11388888888888889,0
0.6666666666666666,0.984375,0.11111111111111112,0
0.6875,1.0,0.11388888888888889,0
0.7083333333333334,0.984375,0.11388888888888889,0
0.7083333333333334,1.0,0.11388888888888889,0
0.75,0.984375,0.11666666666666667,0
0.7916666666666666,1.0,0.11944444444444445,0
0.8541666666666666,0.96875,0.11944444444444445,0
0.875,0.96875,0.125,0
0.8958333333333333,0.9375,0.125,0
0.8958333333333333,0.9375,0.1277777777777778,0
0.8958333333333333,0.90625,0.13055555555555556,0
0.8958333333333333,0.90625,0.13055555555555556,0
0.8958333333333333,0.90625,0.13333333333333333,0
0.8958333333333333,0.90625,0.13333333333333333,0
0.9375,0.90625,0.13333333333333333,0
0.9583333333333333,0.90625,0.13611111111111113,0
0.9166666666666666,0.90625,0.13611111111111113,0
0.9166666666666666,0.90625,0.13333333333333333,0
0.9166666666666666,0.9375,0.13055555555555556,0
0.8958333333333333,0.96875,0.1277777777777778,0
0.7916666666666666,0.953125,0.13055555555555556,0
0.7708333333333334,0.984375,0.12222222222222223,0
0.7916666666666666,0.96875,0.1277777777777778,0
0.7708333333333334,0.96875,0.125,0
0.7916666666666666,0.96875,0.13055555555555556,0
0.7708333333333334,0.96875,0.13055555555555556,0
0.75,0.96875,0.1277777777777778,0
0.75,0.984375,0.1277777777777778,0
0.7291666666666666,0.96875,0.1277777777777778,0
0.7291666666666666,0.96875,0.1277777777777778,0
0.7291666666666666,0.953125,0.13055555555555556,0
0.7291666666666666,0.96875,0.13055555555555556,0
0.7291666666666666,0.953125,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.7291666666666666,0.984375,0.13611111111111113,0
0.7291666666666666,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.75,0.96875,0.13611111111111113,0
0.7708333333333334,0.953125,0.13611111111111113,0
0.75,0.953125,0.13611111111111113,0
0.7708333333333334,0.9375,0.1388888888888889,0
0.7708333333333334,0.9375,0.1388888888888889,0
0.6458333333333334,0.140625,0.9972222222222222,0
0.6458333333333334,0.140625,0.9972222222222222,0
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6233766233766234,0.3571428571428571,0.9972222222222222,1
0.6363636363636364,0.3571428571428571,0.9972222222222222,1
0.6103896103896104,0.3571428571428571,1.0,1
0.6363636363636364,0.30952380952380953,0.0,1
0.6233766233766234,0.30952380952380953,0.002777777777777778,1
0.6363636363636364,0.26190476190476186,0.002777777777777778,1
0.6233766233766234,0.23809523809523808,0.002777777777777778,1
0.6623376623376623,0.16666666666666669,0.005555555555555556,1
0.6363636363636364,0.14285714285714285,0.005555555555555556,1
0.6493506493506493,0.11904761904761901,0.005555555555555556,1
0.6363636363636364,0.11904761904761901,0.005555555555555556,1
0.6363636363636364,0.11904761904761901,0.005555555555555556,1
0.6233766233766234,0.11904761904761901,0.005555555555555556,1
0.6233766233766234,0.11904761904761901,0.005555555555555556,1
0.6103896103896104,0.14285714285714285,0.005555555555555556,1
0.6103896103896104,0.16666666666666669,0.002777777777777778,1
0.6103896103896104,0.19047619047619047,0.005555555555555556,1
0.5844155844155844,0.26190476190476186,0.002777777777777778,1
0.6103896103896104,0.2857142857142857,0.002777777777777778,1
0.5714285714285714,0.38095238095238093,1.0,1
0.5844155844155844,0.38095238095238093,1.0,1
0.5584415584415584,0.42857142857142855,0.9972222222222222,1
0.5714285714285714,0.42857142857142855,0.9972222222222222,1
0.5584415584415584,0.42857142857142855,0.9972222222222222,1
0.5584415584415584,0.42857142857142855,0.9972222222222222,1
0.5454545454545454,0.47619047619047616,0.9972222222222222,1
0.5584415584415584,0.47619047619047616,0.9972222222222222,1
0.5454545454545454,0.5,0.9972222222222222,1
0.5454545454545454,0.45238095238095233,0.9972222222222222,1
0.5454545454545454,0.45238095238095233,0.9972222222222222,1
0.5454545454545454,0.42857142857142855,0.9972222222222222,1
0.5324675324675324,0.47619047619047616,0.9972222222222222,1
0.5324675324675324,0.40476190476190477,0.9972222222222222,1
0.5324675324675324,0.45238095238095233,1.0,1
0.5324675324675324,0.3571428571428571,0.9972222222222222,1
0.5194805194805194,0.5238095238095237,0.002777777777777778,1
0.5064935064935064,0.3571428571428571,1.0,1
0.4805194805194805,0.5714285714285714,0.002777777777777778,1
0.4675324675324675,0.42857142857142855,1.0,1
0.4675324675324675,0.5476190476190476,0.002777777777777778,1
0.45454545454545453,0.40476190476190477,0.0,1
0.4805194805194805,0.5,0.002777777777777778,1
0.4805194805194805,0.38095238095238093,0.0,1
0.4935064935064935,0.45238095238095233,0.0,1
0.5064935064935064,0.3333333333333333,0.9972222222222222,1
0.5064935064935064,0.3571428571428571,1.0,1
0.5194805194805194,0.40476190476190477,0.002777777777777778,1
0.5454545454545454,0.3333333333333333,0.008333333333333333,1
0.5324675324675324,0.40476190476190477,0.002777777777777778,1
0.5194805194805194,0.30952380952380953,0.008333333333333333,1
0.5324675324675324,0.38095238095238093,0.008333333333333333,1
0.5194805194805194,0.21428571428571427,0.011111111111111112,1
0.5324675324675324,0.3571428571428571,0.011111111111111112,1
0.5064935064935064,0.3333333333333333,0.011111111111111112,1
0.5194805194805194,0.42857142857142855,0.011111111111111112,1
0.5064935064935064,0.5,0.01388888888888889,1
0.4935064935064935,0.5714285714285714,0.016666666666666666,1
0.4935064935064935,0.5,0.016666666666666666,1
0.5064935064935064,0.5,0.016666666666666666,1
0.5064935064935064,0.38095238095238093,0.011111111111111112,1
0.5194805194805194,0.42857142857142855,0.01388888888888889,1
0.5324675324675324,0.42857142857142855,0.008333333333333333,1
0.5584415584415584,0.5238095238095237,0.011111111111111112,1
0.5584415584415584,0.5714285714285714,0.011111111111111112,1
0.5714285714285714,0.47619047619047616,0.008333333333333333,1
0.5584415584415584,0.5238095238095237,0.011111111111111112,1
0.5714285714285714,0.38095238095238093,0.011111111111111112,1
0.5714285714285714,0.5238095238095237,0.01388888888888889,1
0.5584415584415584,0.40476190476190477,0.011111111111111112,1
0.5324675324675324,0.47619047619047616,0.011111111111111112,1
0.5064935064935064,0.30952380952380953,0.005555555555555556,1
0.5064935064935064,0.5,0.005555555555555556,1
0.5324675324675324,0.30952380952380953,0.0,1
0.5194805194805194,0.5,0.002777777777777778,1
0.5064935064935064,0.38095238095238093,0.002777777777777778,1
0.4935064935064935,0.5476190476190476,0.005555555555555556,1
0.4935064935064935,0.47619047619047616,0.005555555555555556,1
0.4805194805194805,0.6190476190476191,0.008333333333333333,1
0.4805194805194805,0.5238095238095237,0.005555555555555556,1
0.45454545454545453,0.6428571428571428,0.008333333333333333,1
0.45454545454545453,0.47619047619047616,0.002777777777777778,1
0.44155844155844154,0.5476190476190476,0.005555555555555556,1
0.42857142857142855,0.42857142857142855,0.002777777777777778,1
